# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 9.46572765e-02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
3454            	3.52569492e-02	-9.53374551e-19	-9.18436851e-01	4.59218425e-01	3.71179564e-01	1.76284746e-02	4.76846900e-01	-4.41589951e-01	1.76284746e-02	-1.76284746e-02	-8.80388610e-02	-8.30397990e-01
3455            	3.52523313e-02	-9.53374631e-19	-9.18471313e-01	4.59235657e-01	3.71186809e-01	1.76261657e-02	4.76861822e-01	-4.41609491e-01	1.76261657e-02	-1.76261657e-02	-8.80488476e-02	-8.30422466e-01
3456            	3.52515684e-02	-9.53374625e-19	-9.18480009e-01	4.59240005e-01	3.71189114e-01	1.76257842e-02	4.76865789e-01	-4.41614220e-01	1.76257842e-02	-1.76257842e-02	-8.80508904e-02	-8.30429119e-01
3457            	3.52482627e-02	-9.53374644e-19	-9.18507788e-01	4.59253894e-01	3.71195744e-01	1.76241313e-02	4.76878025e-01	-4.41629763e-01	1.76241313e-02	-1.76241313e-02	-8.80581494e-02	-8.30449638e-01
3458            	3.52466074e-02	-9.53374615e-19	-9.18525464e-01	4.59262732e-01	3.71200369e-01	1.76233037e-02	4.76886036e-01	-4.41639428e-01	1.76233037e-02	-1.76233037e-02	-8.80623626e-02	-8.30463102e-01
3459            	3.52437000e-02	-9.53374633e-19	-9.18554024e-01	4.59277012e-01	3.71206945e-01	1.76218500e-02	4.76898862e-01	-4.41655162e-01	1.76218500e-02	-1.76218500e-02	-8.80700673e-02	-8.30483957e-01
3460            	3.52425982e-02	-9.53374655e-19	-9.18565576e-01	4.59282788e-01	3.71209649e-01	1.76212991e-02	4.76904087e-01	-4.41661489e-01	1.76212991e-02	-1.76212991e-02	-8.80731390e-02	-8.30492437e-01
3461            	3.52390104e-02	-9.53374716e-19	-9.18595619e-01	4.59297810e-01	3.71215981e-01	1.76195052e-02	4.76917315e-01	-4.41678305e-01	1.76195052e-02	-1.76195052e-02	-8.80818288e-02	-8.30513791e-01
3462            	3.52377874e-02	-9.53374727e-19	-9.18606173e-01	4.59303086e-01	3.71218416e-01	1.76188937e-02	4.76921980e-01	-4.41684193e-01	1.76188937e-02	-1.76188937e-02	-8.80846700e-02	-8.30521503e-01
3463            	3.52337121e-02	-9.53374806e-19	-9.18634333e-01	4.59317166e-01	3.71224069e-01	1.76168560e-02	4.76934022e-01	-4.41700310e-01	1.76168560e-02	-1.76168560e-02	-8.80930978e-02	-8.30541235e-01
3464            	3.52324053e-02	-9.53374825e-19	-9.18644843e-01	4.59322422e-01	3.71226327e-01	1.76162026e-02	4.76938624e-01	-4.41706219e-01	1.76162026e-02	-1.76162026e-02	-8.80960941e-02	-8.30548749e-01
3465            	3.52279685e-02	-9.53374909e-19	-9.18678858e-01	4.59339429e-01	3.71233352e-01	1.76139843e-02	4.76953413e-01	-4.41725445e-01	1.76139843e-02	-1.76139843e-02	-8.81060773e-02	-8.30572781e-01
3466            	3.52271845e-02	-9.53374892e-19	-9.18688917e-01	4.59344459e-01	3.71236063e-01	1.76135923e-02	4.76958051e-01	-4.41730866e-01	1.76135923e-02	-1.76135923e-02	-8.81083956e-02	-8.30580522e-01
3467            	3.52241011e-02	-9.53374923e-19	-9.18714388e-01	4.59357194e-01	3.71241784e-01	1.76120506e-02	4.76969245e-01	-4.41745143e-01	1.76120506e-02	-1.76120506e-02	-8.81154100e-02	-8.30598978e-01
3468            	3.52225756e-02	-9.53374912e-19	-9.18728913e-01	4.59364456e-01	3.71245276e-01	1.76112878e-02	4.76975744e-01	-4.41753169e-01	1.76112878e-02	-1.76112878e-02	-8.81191808e-02	-8.30609732e-01
3469            	3.52191395e-02	-9.53374941e-19	-9.18759513e-01	4.59379756e-01	3.71252017e-01	1.76095698e-02	4.76989326e-01	-4.41770187e-01	1.76095698e-02	-1.76095698e-02	-8.81277390e-02	-8.30631774e-01
3470            	3.52181231e-02	-9.53374949e-19	-9.18770049e-01	4.59385024e-01	3.71254611e-01	1.76090615e-02	4.76994086e-01	-4.41775963e-01	1.76090615e-02	-1.76090615e-02	-8.81304137e-02	-8.30639635e-01
3471            	3.52139603e-02	-9.53375039e-19	-9.18799239e-01	4.59399619e-01	3.71260250e-01	1.76069802e-02	4.77006599e-01	-4.41792639e-01	1.76069802e-02	-1.76069802e-02	-8.81393690e-02	-8.30659870e-01
3472            	3.52127837e-02	-9.53375037e-19	-9.18810243e-01	4.59405122e-01	3.71263077e-01	1.76063918e-02	4.77011514e-01	-4.41798730e-01	1.76063918e-02	-1.76063918e-02	-8.81420451e-02	-8.30668198e-01
3473            	3.52089415e-02	-9.53375116e-19	-9.18837327e-01	4.59418664e-01	3.71268602e-01	1.76044708e-02	4.77023134e-01	-4.41814193e-01	1.76044708e-02	-1.76044708e-02	-8.81500620e-02	-8.30687265e-01
3474            	3.52079085e-02	-9.53375124e-19	-9.18846382e-01	4.59423191e-01	3.71270658e-01	1.76039543e-02	4.77027145e-01	-4.41819237e-01	1.76039543e-02	-1.76039543e-02	-8.81525331e-02	-8.30693849e-01
3475            	3.52043418e-02	-9.53375177e-19	-9.18876047e-01	4.59438023e-01	3.71277139e-01	1.76021709e-02	4.77040194e-01	-4.41835853e-01	1.76021709e-02	-1.76021709e-02	-8.81608845e-02	-8.30715162e-01
3476            	3.52031273e-02	-9.53375186e-19	-9.18888390e-01	4.59444195e-01	3.71280079e-01	1.76015637e-02	4.77045759e-01	-4.41842631e-01	1.76015637e-02	-1.76015637e-02	-8.81641162e-02	-8.30724274e-01
3477            	3.51996616e-02	-9.53375215e-19	-9.18926492e-01	4.59463246e-01	3.71289296e-01	1.75998308e-02	4.77063077e-01	-4.41863415e-01	1.75998308e-02	-1.75998308e-02	-8.81739499e-02	-8.30752543e-01
3478            	3.51987582e-02	-9.53375219e-19	-9.18936195e-01	4.59468097e-01	3.71291760e-01	1.75993791e-02	4.77067477e-01	-4.41868718e-01	1.75993791e-02	-1.75993791e-02	-8.81763379e-02	-8.30759857e-01
3479            	3.51953752e-02	-9.53375301e-19	-9.18957337e-01	4.59478668e-01	3.71295493e-01	1.75976876e-02	4.77076356e-01	-4.41880981e-01	1.75976876e-02	-1.75976876e-02	-8.81831754e-02	-8.30774161e-01
3480            	3.51940367e-02	-9.53375322e-19	-9.18966321e-01	4.59483160e-01	3.71297147e-01	1.75970184e-02	4.77080179e-01	-4.41886142e-01	1.75970184e-02	-1.75970184e-02	-8.81860136e-02	-8.30780307e-01
3481            	3.51889738e-02	-9.53375409e-19	-9.18998451e-01	4.59499225e-01	3.71303152e-01	1.75944869e-02	4.77093712e-01	-4.41904738e-01	1.75944869e-02	-1.75944869e-02	-8.81960730e-02	-8.30802378e-01
3482            	3.51879652e-02	-9.53375415e-19	-9.19008249e-01	4.59504124e-01	3.71305482e-01	1.75939826e-02	4.77098107e-01	-4.41910142e-01	1.75939826e-02	-1.75939826e-02	-8.81986422e-02	-8.30809607e-01
3483            	3.51845409e-02	-9.53375458e-19	-9.19036138e-01	4.59518069e-01	3.71311831e-01	1.75922704e-02	4.77110340e-01	-4.41925799e-01	1.75922704e-02	-1.75922704e-02	-8.82062377e-02	-8.30829901e-01
3484            	3.51831764e-02	-9.53375433e-19	-9.19052565e-01	4.59526282e-01	3.71316314e-01	1.75915882e-02	4.77117871e-01	-4.41934694e-01	1.75915882e-02	-1.75915882e-02	-8.82099682e-02	-8.30842597e-01
3485            	3.51800520e-02	-9.53375447e-19	-9.19084276e-01	4.59542138e-01	3.71323971e-01	1.75900260e-02	4.77132164e-01	-4.41952112e-01	1.75900260e-02	-1.75900260e-02	-8.82181668e-02	-8.30866109e-01
3486            	3.51792603e-02	-9.53375455e-19	-9.19093150e-01	4.59546575e-01	3.71326189e-01	1.75896302e-02	4.77136205e-01	-4.41956945e-01	1.75896302e-02	-1.75896302e-02	-8.82203859e-02	-8.30872764e-01
3487            	3.51760633e-02	-9.53375501e-19	-9.19120533e-01	4.59560267e-01	3.71332223e-01	1.75880316e-02	4.77148298e-01	-4.41972235e-01	1.75880316e-02	-1.75880316e-02	-8.82280440e-02	-8.30892489e-01
3488            	3.51746305e-02	-9.53375521e-19	-9.19133069e-01	4.59566534e-01	3.71335045e-01	1.75873153e-02	4.77153850e-01	-4.41979219e-01	1.75873153e-02	-1.75873153e-02	-8.82314890e-02	-8.30901580e-01
3489            	3.51704146e-02	-9.53375610e-19	-9.19163738e-01	4.59581869e-01	3.71341092e-01	1.75852073e-02	4.77167076e-01	-4.41996661e-01	1.75852073e-02	-1.75852073e-02	-8.82407768e-02	-8.30922961e-01
3490            	3.51692134e-02	-9.53375626e-19	-9.19173364e-01	4.59586682e-01	3.71343253e-01	1.75846067e-02	4.77171289e-01	-4.42002075e-01	1.75846067e-02	-1.75846067e-02	-8.82434288e-02	-8.30929935e-01
3491            	3.51653845e-02	-9.53375728e-19	-9.19196839e-01	4.59598420e-01	3.71347328e-01	1.75826922e-02	4.77181112e-01	-4.42015727e-01	1.75826922e-02	-1.75826922e-02	-8.82510914e-02	-8.30945748e-01
3492            	3.51643555e-02	-9.53375732e-19	-9.19205524e-01	4.59602762e-01	3.71349225e-01	1.75821778e-02	4.77184940e-01	-4.42020584e-01	1.75821778e-02	-1.75821778e-02	-8.82535369e-02	-8.30951987e-01
3493            	3.51603368e-02	-9.53375771e-19	-9.19236444e-01	4.59618222e-01	3.71355950e-01	1.75801684e-02	4.77198390e-01	-4.42038054e-01	1.75801684e-02	-1.75801684e-02	-8.82622716e-02	-8.30974173e-01
3494            	3.51591724e-02	-9.53375750e-19	-9.19250005e-01	4.59625002e-01	3.71359531e-01	1.75795862e-02	4.77204589e-01	-4.42045416e-01	1.75795862e-02	-1.75795862e-02	-8.82654716e-02	-8.30984533e-01
3495            	3.51559353e-02	-9.53375772e-19	-9.19281135e-01	4.59640567e-01	3.71366867e-01	1.75779677e-02	4.77218535e-01	-4.42062600e-01	1.75779677e-02	-1.75779677e-02	-8.82737004e-02	-8.31007434e-01
3496            	3.51549485e-02	-9.53375763e-19	-9.19292505e-01	4.59646252e-01	3.71369834e-01	1.75774742e-02	4.77223727e-01	-4.42068778e-01	1.75774742e-02	-1.75774742e-02	-8.82764188e-02	-8.31016086e-01
3497            	3.51513598e-02	-9.53375822e-19	-9.19320376e-01	4.59660188e-01	3.71375533e-01	1.75756799e-02	4.77235868e-01	-4.42084508e-01	1.75756799e-02	-1.75756799e-02	-8.82846551e-02	-8.31035721e-01
3498            	3.51502971e-02	-9.53375828e-19	-9.19329612e-01	4.59664806e-01	3.71377742e-01	1.75751485e-02	4.77239954e-01	-4.42089657e-01	1.75751485e-02	-1.75751485e-02	-8.82870637e-02	-8.31042548e-01
3499            	3.51465164e-02	-9.53375907e-19	-9.19354721e-01	4.59677360e-01	3.71382603e-01	1.75732582e-02	4.77250619e-01	-4.42104102e-01	1.75732582e-02	-1.75732582e-02	-8.82947576e-02	-8.31059963e-01
3500            	3.51451590e-02	-9.53375922e-19	-9.19365778e-01	4.59682889e-01	3.71385071e-01	1.75725795e-02	4.77255468e-01	-4.42110309e-01	1.75725795e-02	-1.75725795e-02	-8.82978183e-02	-8.31067959e-01
3501            	3.51409600e-02	-9.53376002e-19	-9.19397522e-01	4.59698761e-01	3.71391567e-01	1.75704800e-02	4.77269241e-01	-4.42128281e-01	1.75704800e-02	-1.75704800e-02	-8.83071944e-02	-8.31090328e-01
3502            	3.51400859e-02	-9.53375985e-19	-9.19407794e-01	4.59703897e-01	3.71394256e-01	1.75700430e-02	4.77273940e-01	-4.42133854e-01	1.75700430e-02	-1.75700430e-02	-8.83096407e-02	-8.31098153e-01
3503            	3.51370708e-02	-9.53376017e-19	-9.19436656e-01	4.59718328e-01	3.71401038e-01	1.75685354e-02	4.77286864e-01	-4.42149793e-01	1.75685354e-02	-1.75685354e-02	-8.83172897e-02	-8.31119367e-01
3504            	3.51360087e-02	-9.53376005e-19	-9.19448043e-01	4.59724021e-01	3.71403859e-01	1.75680044e-02	4.77292026e-01	-4.42156017e-01	1.75680044e-02	-1.75680044e-02	-8.83201623e-02	-8.31127880e-01
3505            	3.51324940e-02	-9.53376038e-19	-9.19474852e-01	4.59737426e-01	3.71409525e-01	1.75662470e-02	4.77303673e-01	-4.42171179e-01	1.75662470e-02	-1.75662470e-02	-8.83279009e-02	-8.31146952e-01
3506            	3.51311517e-02	-9.53376050e-19	-9.19485601e-01	4.59742800e-01	3.71411776e-01	1.75655759e-02	4.77308376e-01	-4.42177225e-01	1.75655759e-02	-1.75655759e-02	-8.83310241e-02	-8.31154577e-01
3507            	3.51267727e-02	-9.53376119e-19	-9.19516975e-01	4.59758487e-01	3.71417983e-01	1.75633863e-02	4.77321874e-01	-4.42195101e-01	1.75633863e-02	-1.75633863e-02	-8.83405045e-02	-8.31176470e-01
3508            	3.51256849e-02	-9.53376123e-19	-9.19527302e-01	4.59763651e-01	3.71420509e-01	1.75628424e-02	4.77326494e-01	-4.42200809e-01	1.75628424e-02	-1.75628424e-02	-8.83431427e-02	-8.31184160e-01
3509            	3.51231786e-02	-9.53376172e-19	-9.19544145e-01	4.59772073e-01	3.71423982e-01	1.75615893e-02	4.77333662e-01	-4.42210483e-01	1.75615893e-02	-1.75615893e-02	-8.83480907e-02	-8.31196054e-01
3510            	3.51195996e-02	-9.53376243e-19	-9.19573575e-01	4.59786788e-01	3.71430034e-01	1.75597998e-02	4.77346587e-01	-4.42226988e-01	1.75597998e-02	-1.75597998e-02	-8.83567533e-02	-8.31216822e-01
3511            	3.51187357e-02	-9.53376245e-19	-9.19581752e-01	4.59790876e-01	3.71432140e-01	1.75593678e-02	4.77350244e-01	-4.42231508e-01	1.75593678e-02	-1.75593678e-02	-8.83587355e-02	-8.31223016e-01
3512            	3.51164461e-02	-9.53376262e-19	-9.19601129e-01	4.59800565e-01	3.71436911e-01	1.75582230e-02	4.77358788e-01	-4.42242342e-01	1.75582230e-02	-1.75582230e-02	-8.83636534e-02	-8.31237476e-01
3513            	3.51128447e-02	-9.53376272e-19	-9.19639424e-01	4.59819712e-01	3.71446107e-01	1.75564223e-02	4.77376134e-01	-4.42263289e-01	1.75564223e-02	-1.75564223e-02	-8.83736045e-02	-8.31265819e-01
3514            	3.51120285e-02	-9.53376284e-19	-9.19647310e-01	4.59823655e-01	3.71448026e-01	1.75560143e-02	4.77379669e-01	-4.42267641e-01	1.75560143e-02	-1.75560143e-02	-8.83756295e-02	-8.31271681e-01
3515            	3.51096620e-02	-9.53376328e-19	-9.19663818e-01	4.59831909e-01	3.71451445e-01	1.75548310e-02	4.77386740e-01	-4.42277078e-01	1.75548310e-02	-1.75548310e-02	-8.83804641e-02	-8.31283354e-01
3516            	3.51061542e-02	-9.53376423e-19	-9.19688516e-01	4.59844258e-01	3.71455566e-01	1.75530771e-02	4.77397335e-01	-4.42291181e-01	1.75530771e-02	-1.75530771e-02	-8.83886920e-02	-8.31299824e-01
3517            	3.51050043e-02	-9.53376445e-19	-9.19696724e-01	4.59848362e-01	3.71457176e-01	1.75525021e-02	4.77400864e-01	-4.42295860e-01	1.75525021e-02	-1.75525021e-02	-8.83911863e-02	-8.31305538e-01
3518            	3.51005200e-02	-9.53376526e-19	-9.19727502e-01	4.59863751e-01	3.71463223e-01	1.75502600e-02	4.77414011e-01	-4.42313491e-01	1.75502600e-02	-1.75502600e-02	-8.84005282e-02	-8.31326974e-01
3519            	3.50997287e-02	-9.53376530e-19	-9.19735134e-01	4.59867567e-01	3.71465072e-01	1.75498643e-02	4.77417431e-01	-4.42317703e-01	1.75498643e-02	-1.75498643e-02	-8.84024946e-02	-8.31332639e-01
3520            	3.50970749e-02	-9.53376557e-19	-9.19753966e-01	4.59876983e-01	3.71469293e-01	1.75485375e-02	4.77425520e-01	-4.42328446e-01	1.75485375e-02	-1.75485375e-02	-8.84076900e-02	-8.31346276e-01
3521            	3.50931410e-02	-9.53376592e-19	-9.19788668e-01	4.59894334e-01	3.71476979e-01	1.75465705e-02	4.77440905e-01	-4.42347764e-01	1.75465705e-02	-1.75465705e-02	-8.84173552e-02	-8.31371313e-01
3522            	3.50925138e-02	-9.53376585e-19	-9.19796887e-01	4.59898443e-01	3.71479290e-01	1.75462569e-02	4.77444700e-01	-4.42352186e-01	1.75462569e-02	-1.75462569e-02	-8.84191534e-02	-8.31377733e-01
3523            	3.50905513e-02	-9.53376594e-19	-9.19815650e-01	4.59907825e-01	3.71484071e-01	1.75452756e-02	4.77453101e-01	-4.42362549e-01	1.75452756e-02	-1.75452756e-02	-8.84237535e-02	-8.31391896e-01
3524            	3.50874065e-02	-9.53376623e-19	-9.19847480e-01	4.59923740e-01	3.71491182e-01	1.75437033e-02	4.77467443e-01	-4.42380037e-01	1.75437033e-02	-1.75437033e-02	-8.84325586e-02	-8.31414922e-01
3525            	3.50864627e-02	-9.53376637e-19	-9.19855627e-01	4.59927813e-01	3.71493066e-01	1.75432314e-02	4.77471045e-01	-4.42384582e-01	1.75432314e-02	-1.75432314e-02	-8.84347477e-02	-8.31420879e-01
3526            	3.50836629e-02	-9.53376685e-19	-9.19874198e-01	4.59937099e-01	3.71496919e-01	1.75418315e-02	4.77478930e-01	-4.42395267e-01	1.75418315e-02	-1.75418315e-02	-8.84401803e-02	-8.31434017e-01
3527            	3.50799925e-02	-9.53376787e-19	-9.19898655e-01	4.59949328e-01	3.71500978e-01	1.75399963e-02	4.77489324e-01	-4.42409331e-01	1.75399963e-02	-1.75399963e-02	-8.84483496e-02	-8.31450305e-01
3528            	3.50787349e-02	-9.53376815e-19	-9.19907532e-01	4.59953766e-01	3.71502656e-01	1.75393674e-02	4.77493133e-01	-4.42414399e-01	1.75393674e-02	-1.75393674e-02	-8.84511104e-02	-8.31456421e-01
3529            	3.50746599e-02	-9.53376878e-19	-9.19938054e-01	4.59969027e-01	3.71508993e-01	1.75373300e-02	4.77506357e-01	-4.42431697e-01	1.75373300e-02	-1.75373300e-02	-8.84600334e-02	-8.31478020e-01
3530            	3.50738370e-02	-9.53376871e-19	-9.19946994e-01	4.59973497e-01	3.71511290e-01	1.75369185e-02	4.77510416e-01	-4.42436578e-01	1.75369185e-02	-1.75369185e-02	-8.84622066e-02	-8.31484787e-01
3531            	3.50713472e-02	-9.53376881e-19	-9.19966241e-01	4.59983120e-01	3.71515795e-01	1.75356736e-02	4.77518794e-01	-4.42447447e-01	1.75356736e-02	-1.75356736e-02	-8.84673256e-02	-8.31498915e-01
3532            	3.50678282e-02	-9.53376903e-19	-9.20000925e-01	4.60000463e-01	3.71523685e-01	1.75339141e-02	4.77534377e-01	-4.42466549e-01	1.75339141e-02	-1.75339141e-02	-8.84767771e-02	-8.31524148e-01
3533            	3.50672092e-02	-9.53376903e-19	-9.20007809e-01	4.60003905e-01	3.71525511e-01	1.75336046e-02	4.77537509e-01	-4.42470300e-01	1.75336046e-02	-1.75336046e-02	-8.84783937e-02	-8.31529415e-01
3534            	3.50651519e-02	-9.53376948e-19	-9.20021905e-01	4.60010953e-01	3.71528443e-01	1.75325759e-02	4.77543529e-01	-4.42478377e-01	1.75325759e-02	-1.75325759e-02	-8.84825092e-02	-8.31539396e-01
3535            	3.50612018e-02	-9.53377038e-19	-9.20048126e-01	4.60024063e-01	3.71532981e-01	1.75306009e-02	4.77554664e-01	-4.42493462e-01	1.75306009e-02	-1.75306009e-02	-8.84910821e-02	-8.31557043e-01
3536            	3.50599805e-02	-9.53377065e-19	-9.20057029e-01	4.60028515e-01	3.71534793e-01	1.75299902e-02	4.77558505e-01	-4.42498524e-01	1.75299902e-02	-1.75299902e-02	-8.84937213e-02	-8.31563308e-01
3537            	3.50573880e-02	-9.53377104e-19	-9.20076793e-01	4.60038396e-01	3.71539226e-01	1.75286940e-02	4.77567090e-01	-4.42509702e-01	1.75286940e-02	-1.75286940e-02	-8.84991706e-02	-8.31577622e-01
3538            	3.50534423e-02	-9.53377150e-19	-9.20115435e-01	4.60057718e-01	3.71548096e-01	1.75267212e-02	4.77584439e-01	-4.42530997e-01	1.75267212e-02	-1.75267212e-02	-8.85096220e-02	-8.31605813e-01
3539            	3.50529270e-02	-9.53377146e-19	-9.20122600e-01	4.60061300e-01	3.71550076e-01	1.75264635e-02	4.77587764e-01	-4.42534837e-01	1.75264635e-02	-1.75264635e-02	-8.85112240e-02	-8.31611376e-01
3540            	3.50511299e-02	-9.53377159e-19	-9.20138465e-01	4.60069232e-01	3.71554011e-01	1.75255649e-02	4.77594797e-01	-4.42543668e-01	1.75255649e-02	-1.75255649e-02	-8.85152216e-02	-8.31623243e-01
3541            	3.50477569e-02	-9.53377200e-19	-9.20165469e-01	4.60082734e-01	3.71559482e-01	1.75238785e-02	4.77606613e-01	-4.42558856e-01	1.75238785e-02	-1.75238785e-02	-8.85232527e-02	-8.31642216e-01
3542            	3.50465582e-02	-9.53377211e-19	-9.20174909e-01	4.60087454e-01	3.71561468e-01	1.75232791e-02	4.77610733e-01	-4.42564175e-01	1.75232791e-02	-1.75232791e-02	-8.85259861e-02	-8.31648922e-01
3543            	3.50436387e-02	-9.53377240e-19	-9.20194523e-01	4.60097262e-01	3.71565458e-01	1.75218194e-02	4.77619081e-01	-4.42575442e-01	1.75218194e-02	-1.75218194e-02	-8.85318037e-02	-8.31662720e-01
3544            	3.50396897e-02	-9.53377319e-19	-9.20223769e-01	4.60111884e-01	3.71570738e-01	1.75198448e-02	4.77631729e-01	-4.42592039e-01	1.75198448e-02	-1.75198448e-02	-8.85411460e-02	-8.31682623e-01
3545            	3.50390803e-02	-9.53377326e-19	-9.20230737e-01	4.60115369e-01	3.71572586e-01	1.75195401e-02	4.77634909e-01	-4.42595828e-01	1.75195401e-02	-1.75195401e-02	-8.85427828e-02	-8.31687954e-01
3546            	3.50370267e-02	-9.53377367e-19	-9.20246159e-01	4.60123079e-01	3.71576113e-01	1.75185133e-02	4.77641593e-01	-4.42604566e-01	1.75185133e-02	-1.75185133e-02	-8.85469666e-02	-8.31699192e-01
3547            	3.50330498e-02	-9.53377452e-19	-9.20274767e-01	4.60137383e-01	3.71581635e-01	1.75165249e-02	4.77653908e-01	-4.42620858e-01	1.75165249e-02	-1.75165249e-02	-8.85557484e-02	-8.31719018e-01
3548            	3.50320412e-02	-9.53377465e-19	-9.20282792e-01	4.60141396e-01	3.71583427e-01	1.75160206e-02	4.77657417e-01	-4.42625375e-01	1.75160206e-02	-1.75160206e-02	-8.85579694e-02	-8.31724823e-01
3549            	3.50297597e-02	-9.53377486e-19	-9.20300690e-01	4.60150345e-01	3.71587557e-01	1.75148798e-02	4.77665225e-01	-4.42635465e-01	1.75148798e-02	-1.75148798e-02	-8.85627880e-02	-8.31737902e-01
3550            	3.50263290e-02	-9.53377497e-19	-9.20338302e-01	4.60169151e-01	3.71596471e-01	1.75131645e-02	4.77682316e-01	-4.42655987e-01	1.75131645e-02	-1.75131645e-02	-8.85726796e-02	-8.31765622e-01
3551            	3.50257038e-02	-9.53377499e-19	-9.20345770e-01	4.60172885e-01	3.71598379e-01	1.75128519e-02	4.77685737e-01	-4.42660033e-01	1.75128519e-02	-1.75128519e-02	-8.85745056e-02	-8.31771264e-01
3552            	3.50237791e-02	-9.53377524e-19	-9.20362136e-01	4.60181068e-01	3.71602175e-01	1.75118895e-02	4.77692957e-01	-4.42669178e-01	1.75118895e-02	-1.75118895e-02	-8.85788923e-02	-8.31783243e-01
3553            	3.50213741e-02	-9.53377564e-19	-9.20378828e-01	4.60189414e-01	3.71605203e-01	1.75106871e-02	4.77700101e-01	-4.42678727e-01	1.75106871e-02	-1.75106871e-02	-8.85842113e-02	-8.31794617e-01
3554            	3.50172978e-02	-9.53377671e-19	-9.20406466e-01	4.60203233e-01	3.71609818e-01	1.75086489e-02	4.77711882e-01	-4.42694584e-01	1.75086489e-02	-1.75086489e-02	-8.85934148e-02	-8.31813051e-01
3555            	3.50163438e-02	-9.53377687e-19	-9.20414426e-01	4.60207213e-01	3.71611522e-01	1.75081719e-02	4.77715385e-01	-4.42699041e-01	1.75081719e-02	-1.75081719e-02	-8.85956916e-02	-8.31818735e-01
3556            	3.50138957e-02	-9.53377719e-19	-9.20430484e-01	4.60215242e-01	3.71614868e-01	1.75069479e-02	4.77722190e-01	-4.42708294e-01	1.75069479e-02	-1.75069479e-02	-8.86003739e-02	-8.31830110e-01
3557            	3.50094879e-02	-9.53377785e-19	-9.20460982e-01	4.60230491e-01	3.71621001e-01	1.75047440e-02	4.77735235e-01	-4.42725747e-01	1.75047440e-02	-1.75047440e-02	-8.86094900e-02	-8.31851492e-01
3558            	3.50087646e-02	-9.53377781e-19	-9.20468934e-01	4.60234467e-01	3.71623063e-01	1.75043823e-02	4.77738849e-01	-4.42730085e-01	1.75043823e-02	-1.75043823e-02	-8.86114038e-02	-8.31857530e-01
3559            	3.50041648e-02	-9.53378156e-19	-9.20500027e-01	4.60250013e-01	3.71628160e-01	1.75020824e-02	4.77752096e-01	-4.42747931e-01	1.75020824e-02	-1.75020824e-02	-8.86218529e-02	-8.31878174e-01
3560            	3.49975877e-02	-9.53379863e-19	-9.20523410e-01	4.60261705e-01	3.71619309e-01	1.74987939e-02	4.77760499e-01	-4.42762911e-01	1.74987939e-02	-1.74987939e-02	-8.86423963e-02	-8.31881013e-01
3561            	3.49963526e-02	-9.53379863e-19	-9.20535083e-01	4.60267541e-01	3.71623105e-01	1.74981763e-02	4.77765718e-01	-4.42769365e-01	1.74981763e-02	-1.74981763e-02	-8.86444366e-02	-8.31890646e-01
3562            	3.49927339e-02	-9.53379681e-19	-9.20565733e-01	4.60282867e-01	3.71633367e-01	1.74963669e-02	4.77779234e-01	-4.42786500e-01	1.74963669e-02	-1.74963669e-02	-8.86495001e-02	-8.31916233e-01
3563            	3.49917283e-02	-9.53378727e-19	-9.20593628e-01	4.60296814e-01	3.71647622e-01	1.74958641e-02	4.77792678e-01	-4.42800950e-01	1.74958641e-02	-1.74958641e-02	-8.86491919e-02	-8.31944436e-01
3564            	3.49917678e-02	-9.53377698e-19	-9.20618502e-01	4.60309251e-01	3.71660593e-01	1.74958839e-02	4.77805135e-01	-4.42813367e-01	1.74958839e-02	-1.74958839e-02	-8.86486582e-02	-8.31969844e-01
3565            	3.49913647e-02	-9.53376927e-19	-9.20642064e-01	4.60321032e-01	3.71670764e-01	1.74956823e-02	4.77816714e-01	-4.42825349e-01	1.74956823e-02	-1.74956823e-02	-8.86502675e-02	-8.31991796e-01
3566            	3.49888777e-02	-9.53376796e-19	-9.20661405e-01	4.60330703e-01	3.71674655e-01	1.74944389e-02	4.77825142e-01	-4.42836264e-01	1.74944389e-02	-1.74944389e-02	-8.86560477e-02	-8.32005358e-01
3567            	3.49843961e-02	-9.53377217e-19	-9.20679024e-01	4.60339512e-01	3.71674371e-01	1.74921980e-02	4.77831710e-01	-4.42847314e-01	1.74921980e-02	-1.74921980e-02	-8.86651409e-02	-8.32013883e-01
3568            	3.49792646e-02	-9.53377951e-19	-9.20696906e-01	4.60348453e-01	3.71673121e-01	1.74896323e-02	4.77838085e-01	-4.42858820e-01	1.74896323e-02	-1.74896323e-02	-8.86753320e-02	-8.32021574e-01
